,Affinity,Compromise,Efficieny,Groups,Power,Run
276,0.657262634232075,0.4,1.3,Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada19.Zawayia1.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla4.Taureg5.Zawayia8.Taureg4.el-Mahjoub.Zamoura.Unaffiliated16	.Warfalla5.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Marghara2.Zawayia10.Kargala.Zawayia11.Jmamla.Sabayi.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Saada20.Saada21.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Zawayia2.Taureg1.Zawayia3.Zawayia4.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,301.925,48
277,0.3066265231561254,0.4,1.3,Saada6.Unaffiliated2.Tebu.Saada2	.Saada4.Saada3.Saada5.Saada1	.Saada7.Saada8.Saada12.Saada10.Hasawna.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada13.Saada15.Saada14.Saada16,118.88499999999998,48
278,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,49
279,0.634735060230087,0.4,1.35,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Warfalla2.Warfalla3.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated5.Mtarfa1.Kawafi.Warfalla11.Dababisa.Matarfa2.Ramla.Unaffiliated17.Zamoura.Warfalla14.Warfalla13.Magharha.Marghara9.Warfalla12.Marghara10.Marghara11.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Saada19.Zawayia2.Unaffiliated16	.Warfalla5.Saada20.Saada21.Zawayia3.Zawayia4.el-Mahjoub.Zawayia5.Zawayia6.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Kawar.Warfalla8.Taureg1.Taureg2.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Unaffiliated7.Unaffiliated9.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Marghara2.Zawayia10.Warfalla4.Taureg5.Zawayia8.Taureg4,332.84250000000014,49
280,0.29750940485965616,0.4,1.35,Saada6.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.Zawayia1.Saada14.Saada16.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat,104.15249999999999,49
281,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,50
282,0.38823808205528065,0.4,1.4,Saada6.Unaffiliated2.Tebu.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Zawayia2.Taureg1.Zawayia3.Zawayia4.Kawar.Taureg2.Beni Hilal.Gaddafi.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada19.Zawayia1.Saada20.Zamoura.Saada21.el-Mahjoub.Warfalla8.Zawayia5.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Zawayia8.Taureg4,205.02999999999986,50
283,0.6950160960563575,0.4,1.4,Unaffiliated5.Kawafi.Zawaiya.Zawiya.Warfalla1.Warfalla2.Unaffiliated4.Unaffiliated13.Warfalla3.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Marghara9.Warfalla12.Marghara10.Marghara11.Warfalla11.Warfalla14.Warfalla13.Magharha.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara3.Kargala.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Jmamla.Sabayi.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,248.14999999999998,50
284,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,51
285,0.010638297872340425,0.4,1.45,Tebu,0.35,51
286,0.5564986445682927,0.4,1.45,Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Marghara10.Marghara11.Ramla.Unaffiliated17.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara3.Kargala.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Jmamla.Sabayi.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Saada3.Unaffiliated2.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada19.Zawayia1.Saada20.Zamoura.Saada21.el-Mahjoub.Zawayia2.Taureg1.Zawayia3.Zawayia4.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi,468.8575000000005,51
287,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,52
288,0.6664787030381337,0.4,1.5,Saada19.Zawayia2.Zawayia3.Taureg1.Saada20.Saada21.el-Mahjoub.Zawayia4.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara3.Kargala.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Jmamla.Sabayi.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Marghara10.Marghara11.Ramla.Unaffiliated17.Zamoura.Zawayia1.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata,334.19999999999993,52
289,0.32105067780783525,0.4,1.5,Saada14.Saada16.Saada3.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada17.Unaffiliated14.Unaffiliated7.Unaffiliated9.Saada18.Unaffiliated8.Magariha.al-Mujabra.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna,151.34999999999997,52
290,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,53
291,0.5635470802312156,0.4,1.55,Unaffiliated2.Tebu.Saada3.Saada15.Saada2	.Saada4.Saada5.Saada6.Unaffiliated16	.Warfalla4.Saada1	.Saada7.Saada8.Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.el-Mahjoub.Zawayia5.Zawayia6.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada17.Unaffiliated14.Saada18.Unaffiliated8.al-Mujabra.Unaffiliated9.Unaffiliated7.Hasawna.Saada19.Zawayia1.Saada20.Saada21.Zawayia2.Zawayia3.Zawayia4.Taureg1.Kawar.Taureg2.Gaddafi.Warfalla8.Beni Salim.Magariha.Beni Salim2.Beni Hilal.al-Sawalih.Warfalla5.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Marghara3.Zawayia8.Taureg4.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Unaffiliated3.Zamoura.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Unaffiliated5.Mtarfa1.Kawafi.Unaffiliated13.Marghara10.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,501.735,53
292,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,54
293,0.564923048842045,0.4,1.6,Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada19.Zawayia2.Saada20.Zawayia1.Saada21.el-Mahjoub.Zawayia3.Zawayia4.Saada18.Unaffiliated8.Tebu.Unaffiliated2.Saada3.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada15.Unaffiliated14.Unaffiliated7.Hasawna.Saada17.Unaffiliated9.Magariha.al-Mujabra.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Marghara2.Zawayia10.Warfalla4.Taureg5.Warfalla5.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia6.Zawayia8.Taureg4.Kawar.Taureg2.Zawayia5.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Marghara10.Marghara11.Ramla.Unaffiliated17.Zamoura.Unaffiliated16	.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,517.92,54
294,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,55
295,0.5604290051536771,0.4,1.7,Zamoura.Warfalla14.Marghara5.Warfalla9.Kawafi.Matarfa2.Dababisa.Mtarfa1.Marghara9.Warfalla12.Warfalla13.Magharha.Marghara10.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara6.Awlad Bu Saif.Maslata.Masrata.Jmamla.Sabayi.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Unaffiliated2.Saada3.Saada15.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Unaffiliated1.Unaffiliated6.Unaffiliated5.Warfalla11.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated3.Unaffiliated13.Unaffiliated4.Warfalla1.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada20.Unaffiliated14.Saada21.el-Mahjoub.Zawayia4.Zawayia5.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Saada19.Zawayia1.Zawayia2.Zawayia3.al-Sawalih.Unaffiliated16	.Unaffiliated7.Hasawna.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Kargala.Zawayia11.Marghara3.Warfalla5.Sadat.Awlad Sulaiman,550.2900000000003,55
296,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,56
297,0.5554338600694593,0.4,1.8,Unaffiliated5.Mtarfa1.Dababisa.Matarfa2.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara10.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara6.Awlad Bu Saif.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Marghara5.Warfalla9.Warfalla13.Magharha.Marghara7.Tawajeer.Marghara8.al-Awaqir.al-Sawalih.Warfalla5.Sadat.Awlad Sulaiman.Maslata.Masrata.Jmamla.Sabayi.Marghara1.Zawayia10.Zawayia9.Taureg5.Marghara2.Marghara3.Kargala.Zawayia11.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Unaffiliated2.Saada3.Saada15.Tebu.Saada2	.Saada4.Saada5.Saada6.Saada1	.Saada7.Saada8.Saada12.Saada18.Unaffiliated8.Saada20.Unaffiliated14.Unaffiliated1.Unaffiliated6.Unaffiliated3.Zamoura.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada19.Zawayia1.Unaffiliated7.Hasawna.Saada21.el-Mahjoub.Unaffiliated16	.Warfalla4.Zawayia2.Zawayia3.Zawayia4.Zawayia5,582.6600000000008,56
298,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,57
299,0.5642272838658733,0.4,1.9,Unaffiliated2.Saada3.Saada15.Tebu.Saada2	.Saada4.Saada5.Saada6.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Saada1	.Saada7.Saada8.Saada12.Saada9.Saada11.Saada14.Saada16.Masimir	.Msika.Magariha.al-Mujabra.Saada10.Saada13.Unaffiliated7.Hasawna.Saada19.Saada20.Saada21.el-Mahjoub.Zawayia2.Zawayia3.Zawayia4.Zawayia5.Unaffiliated14.Zawayia1.Unaffiliated5.Mtarfa1.Dababisa.Matarfa2.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated3.Zamoura.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara7.Tawajeer.Marghara8.al-Awaqir.Marghara10.Marghara11.Ramla.Unaffiliated17.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia10.Zawayia9.Taureg5.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Saada17.Unaffiliated9.Saada18.Unaffiliated8.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara2.Marghara3.Sadat.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Kargala.Zawayia11.Jmamla.Sabayi,615.0300000000001,57
300,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,58
301,0.5693737579284959,0.4,2.0,Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5.Saada19.Saada20.Saada21.el-Mahjoub.Zawayia2.Zawayia3.Zawayia4.Zawayia5.Unaffiliated2.Tebu.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Masimir	.Msika.Magariha.al-Mujabra.Unaffiliated7.Zawayia1.Unaffiliated9.Hasawna.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Saada9.Saada11.Saada14.Saada16.Saada10.Saada13.Saada12.Saada15.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara2.Marghara3.Sadat.Awlad Sulaiman.Marghara1.Zawayia10.Zawayia9.Taureg5.Kargala.Zawayia11.Jmamla.Sabayi.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated3.Zamoura.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Unaffiliated5.Mtarfa1.Dababisa.Matarfa2.Marghara9.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,647.4,58
302,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,59
303,0.5571583335022205,0.4,3,Unaffiliated2.Tebu.Saada12.Saada15.Marghara6.Awlad Bu Saif.Marghara8.al-Awaqir.Marghara7.Tawajeer.Warfalla16.Warfalla17.Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5.Saada9.Saada11.Saada14.Saada16.Saada10.Saada13.Unaffiliated7.Hasawna.Al-Ubaidat1		.Al-Ubaidat2		.Masamir		.Ulum.al-Rahmana.al-Habun1	.al-Marirat		.al-Qunashat.Masimir	.Msika.Magariha.al-Mujabra.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Zamoura.Unaffiliated16	.al-Sawalih.Warfalla5.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara2.Zawayia10.Sadat.Sabayi.Maslata.Jmamla.Masrata.Awlad Sulaiman.Unaffiliated1.Unaffiliated6.Unaffiliated3.Unaffiliated14.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated5.Matarfa2.Dababisa.Mtarfa1.Warfalla10.Warfalla15.Warfalla12.Warfalla14.Marghara9.Marghara11.Ramla.Unaffiliated17.Marghara10.Warfalla11.Warfalla13.Magharha.Saada17.Saada18.Unaffiliated8.Unaffiliated9.Saada19.Zawayia1.Saada20.Saada21.el-Mahjoub.Warfalla4.Zawayia6.Zawayia7.Zawayia2.Zawayia3.Zawayia4.Zawayia5.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Kawar.Taureg2.Warfalla8.Taureg1.Marghara1.Zawayia9.Zawayia8.Taureg4.Marghara3.Taureg5.Kargala.Zawayia11,971.1000000000001,59
304,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,60
305,0.2047872340425532,0.5,1.1,Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5,9.240000000000002,60
306,0.4804845928037111,0.5,1.1,Zawayia1.Unaffiliated7.Unaffiliated9.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Saada19.Zawayia2.Beni Hilal.Taureg1,28.985000000000003,60
307,0.8141118334834637,0.5,1.1,Unaffiliated3.Zawaiya.Zawiya.Unaffiliated4.Warfalla1.Warfalla2.Warfalla3.Unaffiliated13.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated5.Warfalla14.Marghara11.Warfalla11.Kawafi.Marghara10.Marghara9.Warfalla12,39.050000000000004,60
308,0.31716353347368315,0.5,1.1,Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.Msika.al-Rahmana.al-Habun1	.Saada10.Saada13.Saada15.Hasawna.Masamir		.al-Qunashat.Masimir	.al-Marirat		.Saada9.Saada11.Saada14.Saada16,87.55999999999997,60
309,0.6265546979543266,0.5,1.1,el-Mahjoub.Zawayia6.Zawayia5.Zawayia7.Kawar.Zawayia4.Gaddafi.Warfalla8.Saada20.Saada21.Zawayia3.Taureg2.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Marghara1.Zawayia9.Zawayia8.Taureg4.Marghara2.Zawayia10.Warfalla4.Sadat.Warfalla10.Warfalla15.Marghara8.al-Awaqir.Warfalla13.Magharha.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Warfalla16.Warfalla17.al-Sawalih.Marghara5.Warfalla9.Zamoura.Unaffiliated12.Marghara4.Awlad Sulaiman.Marghara3.Jmamla.Kargala.Warfalla5.Unaffiliated16	.Taureg5.Sabayi.Zawayia11,180.23500000000004,60
310,0.045212765957446804,0.5,1.1,Unaffiliated2.Tebu,1.1,60
311,0.9861609214074135,0.5,1.1,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18,9.9,60
312,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,61
313,0.8781706454614874,0.5,1.2,Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Dababisa.Mtarfa1.Unaffiliated5.Kawafi.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3,39.9,61
314,0.30918052270966934,0.5,1.2,Unaffiliated7.Unaffiliated9.Saada10.Saada13.Saada15.Hasawna.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada12.Saada14.Saada16.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5,108.53999999999996,61
315,0.6182427319877126,0.5,1.2,Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada20.Zawayia3.Zawayia2.Taureg1.Kawar.Taureg2.Beni Hilal.Gaddafi.Saada19.Zawayia1.Saada21.Zawayia4.el-Mahjoub.Zamoura.Zawayia8.Taureg4.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Warfalla5.Jmamla.Sabayi.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Unaffiliated16	.Taureg5.Marghara9.Warfalla12.Marghara10.Marghara11.Warfalla11.Warfalla14.Warfalla13.Magharha.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,238.8,61
316,0.045212765957446804,0.5,1.2,Unaffiliated2.Tebu,1.2,61
317,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,62
318,0.6545676998233818,0.5,1.25,Saada19.Zawayia1.Saada20.Saada21.Zawayia2.Taureg1.Zawayia3.Zawayia4.Kawar.Taureg2.Beni Hilal.Gaddafi.Beni Salim.Beni Salim2.Magariha.al-Mujabra.el-Mahjoub.Unaffiliated16	.Warfalla5.Saada17.Unaffiliated14.Saada18.Unaffiliated8.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Zawayia8.Taureg4.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Unaffiliated10.Unaffiliated11.Zamoura.Kawafi.Unaffiliated5.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,290.31249999999994,62
